timestamp,model_type,dataset_name,xai_method,seed,duration_seconds,success,error_message
2025-10-30T14:25:55.728884,DVAE_Transformer,ECG,IG,3,0.6279940605163574,True,
2025-10-30T14:25:56.346213,DVAE_Transformer,ECG,IG,4,0.6171138286590576,True,
2025-10-30T14:25:56.489341,DVAE_Transformer,ECG,SM,0,0.14292144775390625,True,
2025-10-30T14:25:56.626151,DVAE_Transformer,ECG,SM,1,0.1367175579071045,True,
2025-10-30T14:25:56.762461,DVAE_Transformer,ECG,SM,2,0.13620972633361816,True,
2025-10-30T14:25:56.897312,DVAE_Transformer,ECG,SM,3,0.13476014137268066,True,
2025-10-30T14:25:57.033501,DVAE_Transformer,ECG,SM,4,0.13609886169433594,True,
2025-10-30T14:26:03.638913,DVAE_Transformer,ECG,RISE,0,6.605305433273315,True,
2025-10-30T14:26:10.432644,DVAE_Transformer,ECG,RISE,1,6.793618679046631,True,
2025-10-30T14:26:17.021639,DVAE_Transformer,ECG,RISE,2,6.588891506195068,True,
2025-10-30T14:26:23.658095,DVAE_Transformer,ECG,RISE,3,6.6363606452941895,True,
2025-10-30T14:26:30.324426,DVAE_Transformer,ECG,RISE,4,6.666231393814087,True,
2025-10-30T14:26:33.416160,DVAE_Transformer,ECG,LIME,0,3.0916292667388916,True,
2025-10-30T14:26:36.493518,DVAE_Transformer,ECG,LIME,1,3.0772619247436523,True,
2025-10-30T14:26:39.572886,DVAE_Transformer,ECG,LIME,2,3.079268217086792,True,
2025-10-30T14:26:42.649343,DVAE_Transformer,ECG,LIME,3,3.076359510421753,True,
2025-10-30T14:26:45.749704,DVAE_Transformer,ECG,LIME,4,3.1002635955810547,True,
2025-10-30T14:26:58.564754,TS_Transformer,CNC_Machining,IG,0,12.814945936203003,True,
2025-10-30T14:27:11.332190,TS_Transformer,CNC_Machining,IG,1,12.767179489135742,True,
2025-10-30T14:27:24.111877,TS_Transformer,CNC_Machining,IG,2,12.779417037963867,True,
2025-10-30T14:27:36.881009,TS_Transformer,CNC_Machining,IG,3,12.768880367279053,True,
2025-10-30T14:27:49.643003,TS_Transformer,CNC_Machining,IG,4,12.761752843856812,True,
2025-10-30T14:27:50.101098,TS_Transformer,CNC_Machining,SM,0,0.4578075408935547,True,
2025-10-30T14:27:50.555339,TS_Transformer,CNC_Machining,SM,1,0.45413708686828613,True,
2025-10-30T14:27:51.009653,TS_Transformer,CNC_Machining,SM,2,0.4542109966278076,True,
2025-10-30T14:27:51.474055,TS_Transformer,CNC_Machining,SM,3,0.46429944038391113,True,
2025-10-30T14:27:51.929390,TS_Transformer,CNC_Machining,SM,4,0.4551985263824463,True,
2025-10-30T14:29:29.461307,TS_Transformer,CNC_Machining,RISE,0,97.5318124294281,True,
2025-10-30T14:31:06.851647,TS_Transformer,CNC_Machining,RISE,1,97.39023494720459,True,
2025-10-30T14:32:44.114138,TS_Transformer,CNC_Machining,RISE,2,97.26238703727722,True,
2025-10-30T14:34:21.358515,TS_Transformer,CNC_Machining,RISE,3,97.2442741394043,True,
2025-10-30T14:35:58.823823,TS_Transformer,CNC_Machining,RISE,4,97.46520352363586,True,
2025-10-30T14:40:49.240021,TS_Transformer,CNC_Machining,LIME,0,290.4160895347595,True,
2025-10-30T14:45:38.233906,TS_Transformer,CNC_Machining,LIME,1,288.9935791492462,True,
2025-10-30T14:50:27.024749,TS_Transformer,CNC_Machining,LIME,2,288.78782391548157,True,
2025-10-30T14:55:15.312891,TS_Transformer,CNC_Machining,LIME,3,288.28793692588806,True,
2025-10-30T15:00:05.263937,TS_Transformer,CNC_Machining,LIME,4,289.95076632499695,True,
2025-10-30T15:00:21.968316,TS_Transformer,Welding,IG,0,16.704132556915283,True,
2025-10-30T15:00:38.598990,TS_Transformer,Welding,IG,1,16.63041591644287,True,
2025-10-30T15:00:55.224731,TS_Transformer,Welding,IG,2,16.625493049621582,True,
2025-10-30T15:01:11.858455,TS_Transformer,Welding,IG,3,16.633484363555908,True,
2025-10-30T15:01:28.480694,TS_Transformer,Welding,IG,4,16.62199068069458,True,
2025-10-30T15:01:31.694416,TS_Transformer,Welding,SM,0,3.2134413719177246,True,
2025-10-30T15:01:34.893908,TS_Transformer,Welding,SM,1,3.199384927749634,True,
2025-10-30T15:01:38.101295,TS_Transformer,Welding,SM,2,3.207277297973633,True,
2025-10-30T15:01:41.323054,TS_Transformer,Welding,SM,3,3.221649408340454,True,
2025-10-30T15:01:44.742759,TS_Transformer,Welding,SM,4,3.4195964336395264,True,
2025-10-30T15:03:34.520442,TS_Transformer,Welding,RISE,0,109.7775468826294,True,
2025-10-30T15:05:24.337918,TS_Transformer,Welding,RISE,1,109.81737279891968,True,
2025-10-30T15:07:13.991393,TS_Transformer,Welding,RISE,2,109.65336775779724,True,
2025-10-30T15:09:03.634181,TS_Transformer,Welding,RISE,3,109.64268350601196,True,
2025-10-30T15:10:53.228068,TS_Transformer,Welding,RISE,4,109.59377574920654,True,
2025-10-30T15:13:28.784734,TS_Transformer,Welding,LIME,0,155.55655360221863,True,
2025-10-30T15:16:04.276916,TS_Transformer,Welding,LIME,1,155.49199724197388,True,
2025-10-30T15:18:39.703395,TS_Transformer,Welding,LIME,2,155.42628860473633,True,
2025-10-30T15:21:15.228661,TS_Transformer,Welding,LIME,3,155.5250759124756,True,
2025-10-30T15:23:50.698501,TS_Transformer,Welding,LIME,4,155.4696581363678,True,
2025-10-30T15:24:23.052700,TS_Transformer,ECG,IG,0,32.35401725769043,True,
2025-10-30T15:24:55.424256,TS_Transformer,ECG,IG,1,32.3712956905365,True,
2025-10-30T15:25:27.794366,TS_Transformer,ECG,IG,2,32.369872093200684,True,
2025-10-30T15:26:00.345521,TS_Transformer,ECG,IG,3,32.55091428756714,True,
2025-10-30T15:26:32.726236,TS_Transformer,ECG,IG,4,32.380475997924805,True,
2025-10-30T15:26:34.761325,TS_Transformer,ECG,SM,0,2.0348312854766846,True,
2025-10-30T15:26:36.797053,TS_Transformer,ECG,SM,1,2.035620927810669,True,
2025-10-30T15:26:38.828257,TS_Transformer,ECG,SM,2,2.0310916900634766,True,
2025-10-30T15:26:40.856080,TS_Transformer,ECG,SM,3,2.027719497680664,True,
2025-10-30T15:26:42.889827,TS_Transformer,ECG,SM,4,2.033640146255493,True,
2025-10-30T15:30:32.031236,TS_Transformer,ECG,RISE,0,229.1412959098816,True,
2025-10-30T15:34:21.226430,TS_Transformer,ECG,RISE,1,229.19508981704712,True,
2025-10-30T15:38:10.512950,TS_Transformer,ECG,RISE,2,229.28642058372498,True,
2025-10-30T15:41:59.917957,TS_Transformer,ECG,RISE,3,229.40490174293518,True,
2025-10-30T15:45:49.273876,TS_Transformer,ECG,RISE,4,229.35580682754517,True,
2025-10-30T15:49:49.811345,TS_Transformer,ECG,LIME,0,240.53735375404358,True,
2025-10-30T15:53:50.158994,TS_Transformer,ECG,LIME,1,240.3475193977356,True,
2025-10-30T15:57:50.446546,TS_Transformer,ECG,LIME,2,240.28742599487305,True,
2025-10-30T16:01:50.771071,TS_Transformer,ECG,LIME,3,240.32439875602722,True,
2025-10-30T16:05:51.125774,TS_Transformer,ECG,LIME,4,240.35458087921143,True,
